"","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum"
"M1_DF_DARK_022_K176587_P4",0.218275155999996,0.117325233858316,0.32031564508952,0.344083965052168,-0.0317248440000041,-0.132674766141684,0.0703156450895202,0.0940839650521684,0.138860796536468,0.0633645780372153,-0.0317248440000041,0.428094925775811,-0.204930201738652,0.155896941250947,0.293757708765176,0.530699064566738,0.00151260521244131
"M1_DF_DARK_022_K176588_P1",0.236413346960539,0.172650293295699,0.294515550560266,0.296420809183496,-0.0135866530394608,-0.077349706704301,0.0445155505602655,0.0464208091834963,0.0757936522815355,0.0424122642552087,-0.0135866530394608,0.510165039216286,-0.155174777995234,0.0879094706288387,0.284129941710401,0.309398826817204,0.00247311851884607
"M1_DF_DARK_022_K176588_P2",0.182950004124235,0.101433496889514,0.344552005390379,0.371064493595872,-0.0670499958757646,-0.148566503110486,0.0945520053903794,0.121064493595871,0.165114590192157,0.0765817928983448,-0.0670499958757646,0.434278764615678,-0.352960016113101,0.193967267457138,0.326398049688375,0.594266012441945,0.00248592346067303
"M1_DF_DARK_022_K176588_P3",0.162989482018858,0.090732735430266,0.354344856672417,0.391932925878459,-0.0870105179811419,-0.159267264569734,0.104344856672417,0.141932925878459,0.184446694256797,0.0799115699529971,-0.0870105179811419,0.408837848858701,-0.40850841212906,0.219037148159758,0.343820101311299,0.637069058278936,0.00233100150090115
"M1_DF_DARK_022_K176588_P4",0.230820071772693,0.145871882045248,0.301393185268304,0.321914860913755,-0.0191799282273069,-0.104128117954752,0.0513931852683037,0.0719148609137548,0.107803867756851,0.0477295760588911,-0.0191799282273069,0.416803943784895,-0.161270462476517,0.119447293736202,0.286779632827196,0.416512471819006,0.00182379251600326
"M1_DF_DARK_025_K176641_P1",0.229493389438527,0.184499111068714,0.291937967697887,0.294069531794872,-0.0205066105614727,-0.065500888931286,0.0419379676978868,0.0440695317948719,0.0670979054202902,0.0372317503289527,-0.0205066105614727,0.506587423742483,-0.26113544341891,0.0794282898032407,0.303157297172582,0.262003555725144,0.00264198843493998
"M1_DF_DARK_025_K176641_P2",0.175888197417549,0.0906806663423832,0.356806347212996,0.376624789027072,-0.0741118025824512,-0.159319333657617,0.106806347212996,0.126624789027072,0.17510429888132,0.0870827594961065,-0.0741118025824512,0.461500805888148,-0.362243349868037,0.209135080199845,0.328169650535452,0.637277334630467,0.0029929611944612
"M1_DF_DARK_025_K176641_P3",0.207939476223728,0.117406133474696,0.328617024957926,0.346037365343649,-0.042060523776272,-0.132593866525304,0.0786170249579264,0.0960373653436495,0.140007464335721,0.0685153064054627,-0.042060523776272,0.455106659493671,-0.263560991867196,0.161448211330714,0.304403619039015,0.530375466101215,0.00185332405002111
"M1_DF_DARK_025_K176641_P4",0.238968762390801,0.127284844679274,0.308311440379037,0.325434952550887,-0.0110312376091989,-0.122715155320726,0.0583114403790374,0.0754349525508871,0.121341664190724,0.0579484909099863,-0.0110312376091989,0.445538790002321,-0.0818524467076941,0.134920403462596,0.274864997542421,0.490860621282902,0.00118379561473901
"M1_DF_DARK_025_K176642_P1",0.232233126430695,0.189897906239066,0.289370930544233,0.288498036786006,-0.0177668735693052,-0.0601020937609336,0.0393709305442331,0.0384980367860057,0.0603800021029525,0.0354776395635078,-0.0177668735693052,0.531231647294009,-0.24845647349691,0.0722500474697311,0.300530492985478,0.240408375043734,0.00354999061914774
"M1_DF_DARK_025_K176642_P2",0.196684584050158,0.100287454243918,0.334641097975134,0.36838686373079,-0.0533154159498422,-0.149712545756082,0.0846410979751339,0.11838686373079,0.16417668839608,0.0709255954379808,-0.0533154159498422,0.407791237359882,-0.289726350788969,0.186619823917076,0.311630236087771,0.598850183024328,0.00183868065147287
"M1_DF_DARK_025_K176642_P3",0.176232604629061,0.0805099022464183,0.361048148711841,0.382209344412679,-0.0737673953709386,-0.169490097753582,0.111048148711841,0.132209344412679,0.184752422247416,0.0917036357399023,-0.0737673953709386,0.460731038705303,-0.343467867342538,0.219053972696266,0.323107331342071,0.677960391014327,0.00204258081011238
"M1_DF_DARK_025_K176642_P4",0.238119210024983,0.13010291468425,0.307533221713311,0.324244653577455,-0.011880789975017,-0.11989708531575,0.0575332217133114,0.0742446535774554,0.118887049516249,0.0568227032468936,-0.011880789975017,0.445856886359698,-0.0899209342194131,0.132303073726176,0.275867994158814,0.479588341263,0.0011597496355924
"M1_DF_DARK_025_K176643_P1",0.231536598448284,0.186678814316516,0.293063199321337,0.288721387913864,-0.0184634015517163,-0.0633211856834841,0.0430631993213367,0.0387213879138637,0.0624880593384753,0.0391476221690633,-0.0184634015517163,0.55966405806578,-0.245347495667598,0.0760144136216314,0.300114459328018,0.253284742733937,0.00285346063165342
"M1_DF_DARK_025_K176643_P2",0.189592217153193,0.0907260837226704,0.350899839061401,0.368781860062736,-0.0604077828468069,-0.15927391627733,0.100899839061401,0.118781860062736,0.170273693016651,0.0856630641877107,-0.060407782846807,0.466116889655944,-0.306908426165302,0.199950972310773,0.3138476421378,0.637095665109318,0.00244385963313906
"M1_DF_DARK_025_K176643_P3",0.170003320715879,0.0898948299645849,0.360567949288331,0.379533900031205,-0.079996679284121,-0.160105170035415,0.110567949288331,0.129533900031205,0.177366982809361,0.0889919228884004,-0.0799966792841211,0.465037797371665,-0.383199067023674,0.21395812119842,0.334089962789916,0.64042068014166,0.00262370969814612
"M1_DF_DARK_025_K176643_P4",0.213010893219605,0.123324793428445,0.318409980070051,0.345254333281899,-0.0369891067803946,-0.126675206571555,0.0684099800700506,0.0952543332818988,0.135903532872906,0.0594821170953289,-0.0369891067803946,0.412560641807311,-0.244353423313789,0.152892401779457,0.30174097583392,0.506700826286219,0.0011294640381457
"M1_DF_DARK_025_K176644_P1",0.230746245569362,0.190560263088265,0.290732972202723,0.28796051913965,-0.0192537544306381,-0.0594397369117347,0.0407329722027232,0.0379605191396497,0.0596452320355803,0.0363966111330407,-0.0192537544306381,0.547899085703973,-0.268879975579847,0.0724774038319759,0.30483565203023,0.237758947646939,0.00365386431061641
"M1_DF_DARK_025_K176644_P2",0.178321634750401,0.100553346897546,0.341129753494439,0.379995264857614,-0.0716783652495994,-0.149446653102454,0.0911297534944394,0.129995264857614,0.171122527936711,0.0713155709294859,-0.0716783652495995,0.394863405171355,-0.368935522438058,0.198762718509544,0.332497774930564,0.597786612409816,0.00248708474092107
"M1_DF_DARK_025_K176644_P3",0.17879561941715,0.0667593832463804,0.36572232922876,0.388722668107709,-0.0712043805828496,-0.18324061675362,0.11572232922876,0.138722668107709,0.197161440955151,0.0975675154183776,-0.0712043805828496,0.459527994822859,-0.313040118376246,0.231218765844414,0.315457852550377,0.732962467014478,0.00171215236296095
"M1_DF_DARK_025_K176644_P4",0.236522326035624,0.142281433240627,0.30064963522355,0.320546605500199,-0.0134776739643761,-0.107718566759373,0.0506496352235498,0.070546605500199,0.109164677736324,0.0489569734693797,-0.0134776739643761,0.421580013108377,-0.112179034725057,0.120396676914469,0.279424152531238,0.43087426703749,0.0014489773679919
"M1_DF_DARK_025_K176645_P1",0.228009215273665,0.186358156840863,0.290924791070071,0.294707836815401,-0.021990784726335,-0.0636418431591371,0.040924791070071,0.0447078368154012,0.0663503574328679,0.0356323794246323,-0.021990784726335,0.492833824212304,-0.284094077394291,0.0784578294869944,0.308200649102862,0.254567372636549,0.00326823101820914
"M1_DF_DARK_025_K176645_P2",0.19933171085778,0.133171904276498,0.320244044531347,0.347252340334375,-0.0506682891422201,-0.116828095723502,0.0702440445313472,0.0972523403343748,0.13109695806358,0.0565911149173358,-0.0506682891422201,0.407509762611836,-0.340984498133637,0.15151317508953,0.324222470098541,0.467312382894007,0.00326935550935778
"M1_DF_DARK_025_K176645_P3",0.175005001695392,0.0864726834517585,0.35701849950643,0.38150381534642,-0.0749949983046082,-0.163527316548241,0.10701849950643,0.13150381534642,0.180668932844421,0.0869955241419774,-0.0749949983046082,0.448753802450472,-0.357890983841151,0.214088146067426,0.327297222547324,0.654109266192966,0.0025279607248896
"M1_DF_DARK_025_K176645_P4",0.243685029443604,0.123888067512924,0.308137689624932,0.32428921341854,-0.00631497055639611,-0.126111932487076,0.058137689624932,0.0742892134185404,0.122720137834451,0.0594316526127518,-0.00631497055639611,0.450997618881527,-0.0462800614007851,0.136499935587961,0.270592823565584,0.504447729948305,0.000884688398410821
"M1_DF_DARK_025_K176646_P1",0.230601948452141,0.182390278584579,0.294018496833871,0.292989276129409,-0.019398051547859,-0.0676097214154206,0.0440184968338709,0.0429892761294088,0.0677277775120404,0.0398304195176543,-0.019398051547859,0.531620404766191,-0.242043245611842,0.0809308258300023,0.299257355805135,0.270438885661682,0.00321121924809245
"M1_DF_DARK_025_K176646_P2",0.202443337767668,0.122481652555758,0.32203344982524,0.353041559851334,-0.0475566622323322,-0.127518347444242,0.07203344982524,0.103041559851334,0.141188532004389,0.059589192087992,-0.0475566622323322,0.399372759562722,-0.300901262928789,0.160457812230923,0.314577892999052,0.510073389776969,0.00239371471368225
"M1_DF_DARK_025_K176646_P3",0.152519630408896,0.0794273194511039,0.363476610683195,0.404576439456805,-0.0974803695911039,-0.170572680548896,0.113476610683195,0.154576439456805,0.199112358582235,0.0858956061950096,-0.097480369591104,0.407272787612451,-0.422462736663324,0.237752411048567,0.348462031380831,0.682290722195584,0.00221171791144915
"M1_DF_DARK_025_K176646_P4",0.236171285596725,0.13755026420953,0.302252741340844,0.324025708852901,-0.0138287144032754,-0.11244973579047,0.0522527413408438,0.0740257088529013,0.114192422233717,0.0505332127417219,-0.0138287144032754,0.416621899124124,-0.110291950601542,0.125637367958944,0.279318948763577,0.449798943161879,0.00116783121641802
"M1_DF_DARK_040_K176650_P1",0.229131630489489,0.189571091615292,0.288750095120134,0.292547182775085,-0.0208683695105108,-0.0604289083847077,0.0387500951201337,0.0425471827750847,0.0630597197619542,0.0337225997500111,-0.0208683695105108,0.491077062861193,-0.283937928635183,0.0744931596616955,0.308185112278758,0.241715633538831,0.00346458950492843
"M1_DF_DARK_040_K176650_P2",0.196906648732903,0.0997474926277231,0.339673135026796,0.363672723612578,-0.0530933512670974,-0.150252507372277,0.089673135026796,0.113672723612578,0.161620536539771,0.0763413884431145,-0.0530933512670974,0.441283590574343,-0.288735956244268,0.186462085608837,0.310247876840492,0.601010029489107,0.00310997803031493
"M1_DF_DARK_040_K176650_P3",0.222742433175716,0.107649927089097,0.332939750376821,0.336667889358367,-0.0272575668242843,-0.142350072910903,0.0829397503768208,0.0866678893583667,0.14024428737292,0.0783338847120058,-0.0272575668242844,0.509386183288376,-0.168081931384993,0.162934442595764,0.286150964421607,0.569400291643612,0.00333840429793867
"M1_DF_DARK_040_K176650_P4",0.265122528358381,0.122760211114444,0.297465446512023,0.314651814015152,0.0151225283583811,-0.127239788885556,0.0474654465120225,0.0646518140151524,0.117509128257877,0.0556913298264963,0.0151225283583811,0.442576539559124,0.115772979043806,0.130914515259844,0.257220081089558,0.508959155542224,0.00113215128271105
"M1_DF_DARK_040_K176651_P1",0.231250577976452,0.192248586513688,0.288441415938006,0.288059419571855,-0.0187494220235484,-0.057751413486312,0.0384414159380056,0.0380594195718548,0.0586719132058728,0.0341443571041749,-0.0187494220235484,0.527044722863272,-0.269479792392166,0.070425644104346,0.304865456327913,0.231005653945248,0.00325214808355395
"M1_DF_DARK_040_K176651_P2",0.192431919054047,0.0756759283709106,0.357779839017743,0.3741123135573,-0.0575680809459528,-0.174324071629089,0.107779839017742,0.1241123135573,0.182754216096837,0.0939643923585705,-0.0575680809459528,0.474909101723757,-0.273141068582317,0.213406875419431,0.306049063426964,0.697296286516357,0.00226228026660964
"M1_DF_DARK_040_K176651_P3",0.196083085446998,0.103798716458958,0.341367518213389,0.358750679880655,-0.0539169145530018,-0.146201283541042,0.0913675182133888,0.108750679880655,0.15612555482597,0.0778473796127673,-0.0539169145530018,0.462543284228557,-0.299743114235232,0.182599115707626,0.312239248666319,0.584805134164168,0.00292101634412375
"M1_DF_DARK_040_K176651_P4",0.260788655578449,0.146224956597486,0.293405303846778,0.299581083977286,0.0107886555784495,-0.103775043402514,0.0434053038467783,0.0495810839772857,0.0939110652524422,0.0498526427939831,0.0107886555784495,0.488021558248226,0.101124478286326,0.106868934960461,0.257453361271909,0.415100173610054,0.00161558507362307
"M1_DF_DARK_040_K176652_P1",0.216388062416513,0.187573043542235,0.294623552308585,0.301415341732667,-0.0336119375834872,-0.0624269564577649,0.0446235523085847,0.0514153417326673,0.0697138854280819,0.0354468101599979,-0.0336119375834872,0.470393683751139,-0.405908848565356,0.0851249935102194,0.340898380845344,0.249707825831059,0.00304299869706388
"M1_DF_DARK_040_K176652_P2",0.200073523805355,0.0970648326475879,0.337000700856317,0.36586094269074,-0.049926476194645,-0.152935167352412,0.0870007008563171,0.11586094269074,0.16460332861268,0.074626503376235,-0.049926476194645,0.425654356716428,-0.26952684751006,0.187499396857034,0.306501441269186,0.611740669409648,0.00225081561438189
"M1_DF_DARK_040_K176652_P3",0.212090770044671,0.108549450458875,0.322229394671119,0.357130384825335,-0.0379092299553292,-0.141450549541125,0.0722293946711192,0.107130384825335,0.152224112245525,0.0632079053739351,-0.0379092299553292,0.393565721816603,-0.226064832456455,0.169128736075525,0.298918485336731,0.565802198164499,0.00150587844325257
"M1_DF_DARK_040_K176652_P4",0.253367268316836,0.131919973924115,0.295819782805113,0.318892974953936,0.00336726831683631,-0.118080026075885,0.0458197828051127,0.0688929749539359,0.114497112049984,0.0497897278314397,0.0033672683168363,0.410188854201952,0.0269630381241988,0.124899736433801,0.264438746722357,0.47232010430354,0.00115322057884469
"M1_DF_DARK_040_K176653_P1",0.229069893238232,0.187957682118006,0.290230481342874,0.292741943300888,-0.0209301067617679,-0.0620423178819936,0.0402304813428736,0.042741943300888,0.0641669932431455,0.0352709590408149,-0.0209301067617679,0.502593261937813,-0.278420487992884,0.076154533302908,0.306865281241411,0.248169271527975,0.00367273885670405
"M1_DF_DARK_040_K176653_P2",0.1996453285042,0.102815694246225,0.341294764108498,0.356244213141077,-0.0503546714958002,-0.147184305753775,0.0912947641084976,0.106244213141077,0.155192639390418,0.0790296553423667,-0.0503546714958002,0.471008958712394,-0.281459176412887,0.181289918875672,0.307930111752119,0.588737223015098,0.00354304033495928
"M1_DF_DARK_040_K176653_P3",0.186004173488318,0.0912989452773375,0.343517017616994,0.37917986361735,-0.0639958265116816,-0.158701054722662,0.0935170176169939,0.12917986361735,0.176290339154216,0.0765638345229533,-0.0639958265116816,0.409725873635226,-0.32142097281901,0.202572876384969,0.319110790944292,0.63480421889065,0.00271598142338169
"M1_DF_DARK_040_K176653_P4",0.25935609590379,0.131552851408268,0.295597531887781,0.313493520800161,0.00935609590378996,-0.118447148591732,0.0455975318877809,0.0634935208001614,0.111415450867637,0.0516713654343303,0.00935609590378995,0.434247509612421,0.0760340227397538,0.123170082521885,0.259968441592528,0.473788594366929,0.000967929435545569
"M1_DF_DARK_040_K176654_P1",0.223622588262248,0.180894780815432,0.292979953470042,0.302502677452278,-0.026377411737752,-0.0691052191845684,0.0429799534700423,0.0525026774522781,0.0744693238633481,0.0362613014756668,-0.026377411737752,0.453136541222567,-0.308303661093452,0.0869271535905572,0.314473908831652,0.276420876738274,0.00282455697530128
"M1_DF_DARK_040_K176654_P2",0.19274823050209,0.0948101782307413,0.341789503702849,0.370652087564319,-0.0572517694979097,-0.155189821769259,0.0917895037028495,0.120652087564319,0.168917981885582,0.0771159135415983,-0.0572517694979097,0.428269946836019,-0.29907395480511,0.194313956874679,0.313026258196867,0.620759287077035,0.00224048900537763
"M1_DF_DARK_040_K176654_P3",0.195579066886479,0.0976276558266406,0.334132052792513,0.372661224494367,-0.054420933113521,-0.152372344173359,0.0841320527925135,0.122661224494367,0.168422976343162,0.0699948121455612,-0.054420933113521,0.393872903904178,-0.289969119454393,0.19033447046851,0.312285132024942,0.609489376693438,0.00154488576045041
